"Code";"Waarde";"DatumVanaf";"DatumTot";"Toelichting"
"1591";"Nispen";;;
"1592";"Wouwse Plantage";;;
"1593";"Moerstraten";;;
"1594";"Barendrecht";;;
"1595";"'s-Hertogenbosch";;;
"1596";"Rosmalen";;;
"1597";"Hoofddorp";;;
"1598";"Rozenburg";;;
"1599";"Oude Meer";;;
"1600";"Aalsmeerderbrug";;;
"1601";"Rijsenhout";;;
"1602";"Nieuw-Vennep";;;
"1603";"Burgerveen";;;
"1604";"Schiphol-Rijk";;;
"1605";"Leimuiderbrug";;;
"1606";"Weteringbrug";;;
"1607";"Buitenkaag";;;
"1608";"Abbenes";;;
"1609";"Lisserbroek";;;
"1610";"Beinsdorp";;;
"1611";"Zwaanshoek";;;
"1612";"Cruquius";;;
"1613";"Vijfhuizen";;;
"1614";"Zwanenburg";;;
"1615";"Boesingheliede";;;
"1616";"Lijnden";;;
"1617";"Badhoevedorp";;;
"1618";"Schiphol";;;
"1619";"Vught";;;
"1620";"Cromvoirt";;;
"1621";"Leidschendam";;;
"1622";"Voorburg";;;
"1623";"Alem";;;
"1624";"Ammerzoden";;;
"1625";"Hedel";;;
"1626";"Heerewaarden";;;
"1627";"Hoenzadriel";;;
"1628";"Hurwenen";;;
"1629";"Kerkdriel";;;
"1630";"Rossum";;;
"1631";"Velddriel";;;
"1632";"Well";;;
"1633";"Alteveer";;;
"1634";"Een";;;
"1635";"Een-West";;;
"1636";"Foxwolde";;;
"1637";"Huis ter Heide";;;
"1638";"Langelo";;;
"1639";"Leutingewolde";;;
"1640";"Lieveren";;;
"1641";"Matsloot";;;
"1642";"Nietap";;;
"1643";"Nieuw-Roden";;;
"1644";"Norg";;;
"1645";"Peest";;;
"1646";"Peize";;;
"1647";"Roden";;;
"1648";"Roderesch";;;
"1649";"Roderwolde";;;
"1650";"Steenbergen";;;
"1651";"Veenhuizen";;;
"1652";"Westervelde";;;
"1653";"Zuidvelde";;;
"1654";"Gelselaar";;;
"1655";"Geesteren";;;
"1656";"Neede";;;
"1657";"Rietmolen";;;
"1658";"Ruurlo";;;
"1659";"Borculo";;;
"1660";"Haarlo";;;
"1661";"Beltrum";;;
"1662";"Eibergen";;;
"1663";"Rekken";;;
"1664";"Amersfoort";;;
"1665";"Hoogland";;;
"1666";"Hooglanderveen";;;
"1667";"Stoutenburg Noord";;;
"1668";"Oldenzaal";;;
"1669";"Deurningen";;;
"1670";"Beek";;;
"1671";"Spaubeek";;;
"1672";"Maastricht-Airport";;;
"1673";"Bakhuizen";;;
"1674";"Balk";;;
"1675";"Elahuizen";;;
"1676";"Harich";;;
"1677";"Kolderwolde";;;
"1678";"Mirns";;;
"1679";"Nijemirdum";;;
"1680";"Oudega";;;
"1681";"Oudemirdum";;;
"1682";"Rijs";;;
"1683";"Ruigahuizen";;;
"1684";"Sloten";;;
"1685";"Sondel";;;
"1686";"Wijckel";;;
"1687";"Berkel en Rodenrijs";;;
"1688";"Bergschenhoek";;;
"1689";"Bleiswijk";;;
"1690";"Banholt";;;
"1691";"Bemelen";;;
"1692";"Cadier en Keer";;;
"1693";"Eckelrade";;;
"1694";"Margraten";;;
"1695";"Mheer";;;
"1696";"Noorbeek";;;
"1697";"Scheulder";;;
"1698";"Sint Geertruid";;;
"1699";"Kessel";;;
"1700";"Eijsden";;;
"1701";"Gronsveld";;;
"1702";"Breda";;;
"1703";"Bavel";;;
"1704";"Ulvenhout";;;
"1705";"Prinsenbeek";;;
"1706";"Teteringen";;;
"1707";"Katwijk";;;
"1708";"Rijnsburg";;;
"1709";"Valkenburg";;;
"1710";"Hillegom";;"2012-01-12";
"1711";"Beuningen";;;
"1712";"Glane";;;
"1713";"Losser";;;
"1714";"de Lutte";;;
"1715";"Overdinkel";;;
"1716";"Berg en Terblijt";;;
"1717";"Schin op Geul";;;
"1718";"Valkenburg";;;
"1719";"Walem";;;
"1720";"Blesdijke";;;
"1721";"Boijl";;;
"1722";"De Blesse";;;
"1723";"De Hoeve";;;
"1724";"Langelille";;;
"1725";"Munnekeburen";;;
"1726";"Nijeholtpade";;;
"1727";"Nijeholtwolde";;;
"1728";"Nijelamer";;;
"1729";"Nijetrijne";;;
"1730";"Noordwolde";;;
"1731";"Oldeholtpade";;;
"1732";"Oldeholtwolde";;;
"1733";"Oldelamer";;;
"1734";"Oldetrijne";;;
"1735";"Oosterstreek";;;
"1736";"Peperga";;;
"1737";"Scherpenzeel";;;
"1738";"Slijkenburg";;;
"1739";"Sonnega";;;
"1740";"Spanga";;;
"1741";"Steggerda";;;
"1742";"Ter Idzard";;;
"1743";"Vinkega";;;
"1744";"Wolvega";;;
"1745";"Zandhuizen";;;
"1746";"Heerhugowaard";;;
"1747";"Edam";;;
"1748";"Volendam";;;
"1749";"Purmer";;;
"1750";"Raamsdonksveer";;;
"1751";"Geertruidenberg";;;
"1752";"Raamsdonk";;;
"1753";"Appelscha";;;
"1754";"Donkerbroek";;;
"1755";"Elsloo";;;
"1756";"Fochteloo";;;
